beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,volatility_scaled,dV_dbeta_scaled,dV_drho_scaled,dV_dvolvol_scaled,dV_dvatm_scaled,dV_dF_scaled,dV_dK_scaled,T,Shift
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,0.5945927068927861,0.9215077844202747,0.04017949780343452,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.9690496684403147,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,-0.16751095916976189,-0.9999999999999996,0.03827811150387717,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9548690726016822,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,-0.1519602738929331,-0.9592504542892396,0.03806511029357719,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9552902908799709,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,-0.13640958861610453,-0.9191167943565356,0.037856326315804684,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9556983564048815,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,-0.12085890333927574,-0.8795806801394326,0.03765159628652322,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9560938141033286,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,-0.10530821806244695,-0.8406245787768104,0.037450900499038736,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9564777231496094,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,-0.02385224756477311,-0.6454127345588512,0.03645958340708945,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9583111567801745,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,-0.0060800358198260795,-0.6046631888480913,0.03625580211436456,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9586758239165654,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,0.011692175925120951,-0.5645295289153875,0.036056226793199135,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9590292433523833,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,0.029464387670067982,-0.5249934146982848,0.035860719496734784,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9593720608187173,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,0.04723659941501501,-0.4860373133356628,0.03566901559222278,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9597035341630943,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,0.15979394046634643,-0.2517613947119826,0.03453895492840971,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9615898929071351,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,0.30789570500757235,0.02801923513308538,0.033242524722911615,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.963614392815361,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,0.4559974695487974,0.28111160061563556,0.0321220724800707,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9652519296030044,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,0.6040992340900233,0.5121668275747204,0.031145355233173168,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9665952591808418,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,0.7522009986312488,0.7247170322466079,0.03028735111125488,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9677141234283304,1.0,0.0
-0.39111466775839077,-0.21921239035039303,-0.5451910983774788,0.7089224717100084,-0.9818233593702888,0.9483136501288183,0.900302763172474,0.9215077844202747,0.029528809489467425,0.9565173984886627,-0.9924140704451389,0.7681538915131164,-0.6345557340635424,0.953478022267949,0.9686565650306679,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.8123215043904999,-0.9191167943565356,0.02082019616779447,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.9686184829666555,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.7607785849599022,-0.5645295289153872,0.02068306572960107,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.9748707553338024,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.7092356655293046,-0.25176139471198233,0.0207172681047522,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.9789232380988379,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.657692746098707,0.028019235133084824,0.02086093271964539,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.9814679067222216,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.6061498266681095,0.28111160061563606,0.021072408068777224,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.9830168786422138,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.5546069072375118,0.51216682757472,0.02132420894442686,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.9839064002443306,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.5231657263848474,0.6438338266031441,0.021489595966651197,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.9842275506568662,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.5131148570958809,0.684583372313904,0.021543699287554518,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.9843031990765777,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.5030639878069143,0.7247170322466079,0.021598241786211034,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.984367589569206,1.0,0.0
0.1344668250214014,0.7790770253175118,0.19638323700563243,-0.893239477897038,-0.9851771123112496,-0.5860990529626332,-0.4930131185179477,0.7642531464637112,0.02165321501689472,0.9647032979322593,-0.9814939863159238,0.7872838834215345,-0.7327361886811903,0.9114673196539498,0.9844214124242069,1.0,0.0
