beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,volatility,dV_dK,dV_dF,dV_dalpha,dV_dbeta,dV_drho,dV_dvolvol,volatility_scaled,dV_dbeta_scaled,dV_drho_scaled,dV_dvolvol_scaled,dV_dalpha_scaled,dV_dF_scaled,dV_dK_scaled
-1.6631083455353772,1.534108663547764,1.0939739779784448,0.7568705323114198,1.4164613594457582,-0.5345956292547247,-0.576802392941778,-0.0608289995049109,7.6995397,-134.79854,-166.83102,35.170967,-48.348057,0.62836075,1.1857176,4.044490528862848,-2.9419952290341698,2.1620443477835907,4.073927024168578,3.2267349287778986,-1.6772696442101234,-1.1798629848531743
-1.4440703575963134,-1.555650431018893,-0.9423274405351214,0.30052724363758004,-0.5569901914574953,-0.30221474893558103,-0.2667218550371945,0.07045667006198857,1.6581033,-18.109735,-14.824139,10.676326,-6.287634,0.091466844,-0.18252507,0.2955181298985622,-0.06457137075381257,-0.0715934868687653,-1.0779479873306186,0.5333310427811764,0.025875549657176998,0.0012149846818889961
1.0441196001624127,-0.1657419733091907,1.6730481223666802,-0.6133075001734275,0.8975380165802042,0.979759526295599,2.1743347567580162,0.7180127299814212,0.53882384,1.2720616,-3.4345684,1.4175148,-1.1625127,0.23086965,0.17536978,-0.39904315063857143,0.2860467460730401,0.508363518153196,0.2696415703457643,-0.48475769204820823,0.15348880176779892,0.1973898703041181
-0.640876424883575,-0.3405398317455933,-0.7962622630535299,1.6741543620371069,-0.6334741827617025,0.9583620615405106,0.5280891891640516,-0.08459091058296823,0.7073878,-3.4910898,-2.868882,4.4306765,-2.0534453,0.025836885,0.019989194,-0.2944419280716799,0.22509655735620884,-0.34463357518201,-0.31541645761758075,-0.15343373298644905,0.15982697584951103,0.14917913420051246
1.4347155870680408,1.4467399035279482,0.7081318118078604,-1.421080554007534,0.49485764868420823,0.05566183070334132,1.7477037611957775,1.0676965728101708,0.51842403,2.2442887,-5.5069,1.3482442,-1.0238928,0.11214328,0.31734893,-0.4117021144297181,0.2955299651907469,0.014426617325466337,0.804238868819796,-0.49237461132558513,0.13026957918116264,0.20723036879234033
1.638675998492347,0.2439349700115105,-0.6275724091568907,0.40609321157634204,1.6372409978021278,1.2083194544992781,1.943244170961027,0.5194030274448177,0.44165656,0.46096087,-0.91133726,1.0819035,-1.0908018,0.07749462,0.092623204,-0.4593396474786995,0.2909526086355435,-0.12972208138598018,-0.041925980154264436,-0.5216611428725911,0.18176008107328845,0.1891802292569173
-1.3396795374261175,0.17398393578813648,-0.13342960270265194,-0.8346069839526511,0.9903869098578263,-0.3423416367447977,-0.8426975956711269,-0.5703231985710807,4.151369,-69.084915,-56.391136,17.229204,-21.672071,0.31941414,0.30138084,1.8426972564692512,-1.1170464271746927,0.8767348494418719,0.7441138590856893,1.253878327783738,-0.43985751912440335,-0.514735642210591
-1.3330741267623256,0.43599311579556405,-1.2960214470019447,0.4757775906121841,-1.077958851109358,0.3567182192483109,1.7748163696694386,0.8890687572202425,0.74136055,-2.637943,-5.543627,6.3607793,-2.0266368,0.06642091,0.12968026,-0.2733603683838358,0.22693057166235855,-0.1757919982718838,0.09760578931330108,0.058798256120603166,0.1298580753523645,0.15781434895191332
1.4364963689796113,0.6946265515046179,1.508226098717046,-1.4795235803707365,-1.4566287365409751,-1.614153013833695,-1.4451984340929482,-0.19345080663888098,0.1098799,6.747533,-7.2627964,1.4473015,-0.49845865,-0.013264507,0.009223847,-0.6652214044993574,0.33147579386596643,-0.5073069592207049,-0.35595146168920344,-0.48148237915299097,0.11059582168469186,0.2528104279433818
0.025216580354125318,0.9529012240340254,0.002622480843923481,1.3467668270529645,-1.250399267949666,0.45432364048970186,0.040450069153991526,-0.16899921685219496,0.31442094,0.8498981,-3.3354697,3.230435,-0.96636176,-0.0024670959,0.020729512,-0.5382948488518544,0.2994657598233326,-0.46238652767970073,-0.3126289215405463,-0.28541097324216597,0.15459914278337109,0.19311689819345318
-0.514826884107161,1.332587520051389,-0.9565911118140583,0.5490414683282079,-1.5865401322751433,-1.0298840116362271,-0.9490271645183099,-0.050093600677625624,0.42197573,-0.94804597,-8.308769,6.5169325,-1.5881863,0.009627938,0.041785166,-0.47155245310530647,0.25692570341305326,-0.4120676005536349,-0.23334759223265883,0.07596869089818674,0.0988763311268474,0.1749188188529954
0.08176933848769574,-0.47993990588899355,0.5427701323944457,0.5998090004648515,0.23646239261896998,1.0572081741103985,0.6125011058452584,-0.07839108109475265,0.6976998,-2.9821625,-1.191503,2.7903907,-1.9820844,0.06791949,0.037951596,-0.3004537507900596,0.229978475833547,-0.16955746115226647,-0.2477822198910939,-0.3337977623210795,0.17862099335286297,0.15433029520627445
1.0408657731198359,1.3757948822677095,-1.7013917656832627,-0.2945792463826949,-0.34334324959554036,1.0890015366062689,0.2837352753286444,-0.3127984037622849,0.29780793,0.18022251,-0.9728957,1.5893685,-0.8707649,-0.004016936,-0.017619822,-0.5486039395763248,0.30600570084438905,-0.4688343220136178,-0.4570265345328647,-0.4658608474933967,0.18107035597309404,0.1863387065230149
-1.521081436128635,0.6351671221047808,1.6159074000307267,0.7842711951935288,-0.7399706328075975,0.1498591517491413,-1.4357995569847979,-2.169564678761808,2.3969538,-74.34645,-26.516685,19.064854,-10.946632,-0.4271102,0.33231315,0.7540067984974672,-0.383301213315797,-2.229027744765854,0.8605839841819537,1.4557243904931236,-0.10513235862279306,-0.567990820155362
